,series_id,night,onset,wakeup,sleeping_hours
4478,ece2561f07e9,8,23,8,9.2
4479,ece2561f07e9,9,23,7,8.18
4480,ece2561f07e9,12,23,9,10.53
4481,ece2561f07e9,13,23,9,10.23
4482,ece2561f07e9,14,22,4,6.25
4483,ece2561f07e9,15,23,10,11.43
4484,ece2561f07e9,16,23,7,8.67
4485,ece2561f07e9,24,0,10,10.28
4486,ece2561f07e9,25,0,5,5.35
4487,ece2561f07e9,26,21,9,12.05
4488,ece2561f07e9,28,22,7,9.82
4489,ece2561f07e9,29,22,8,10.57
4490,ece2561f07e9,30,22,9,11.25
4491,ece2561f07e9,31,22,6,8.32
4492,ee4e0e3afd3d,4,22,6,8.48
4493,ee4e0e3afd3d,7,2,6,4.27
4494,ee4e0e3afd3d,8,1,12,11.2
4495,ee4e0e3afd3d,10,0,11,11.58
4496,ee4e0e3afd3d,11,22,6,8.7
4497,ee4e0e3afd3d,12,22,8,10.07
4498,ee4e0e3afd3d,13,22,6,8.38
4499,ee4e0e3afd3d,15,1,10,9.42
4500,ee4e0e3afd3d,16,23,10,11.18
4501,ee4e0e3afd3d,17,23,6,7.18
4502,ee4e0e3afd3d,18,23,6,7.43
4503,ee4e0e3afd3d,19,22,6,8.23
4504,ee4e0e3afd3d,21,0,9,9.18
4505,ee4e0e3afd3d,22,3,11,8.0
4506,ee4e0e3afd3d,24,23,6,7.48
4507,eec197a4bdca,1,21,5,8.05
4508,eec197a4bdca,2,21,3,6.12
4509,eec197a4bdca,3,3,10,7.48
4510,eec197a4bdca,4,22,6,8.22
4511,eec197a4bdca,5,21,6,9.03
4512,eec197a4bdca,6,22,6,8.45
4513,eec197a4bdca,7,22,6,8.25
4514,eec197a4bdca,8,22,6,8.67
4515,eec197a4bdca,9,0,7,7.07
4516,eec197a4bdca,10,22,7,9.2
4517,eec197a4bdca,11,22,6,8.1
4518,eec197a4bdca,12,22,6,8.5
4519,eec197a4bdca,13,21,6,9.3
4520,eec197a4bdca,14,23,6,7.13
4521,eec197a4bdca,15,22,6,8.07
4522,eec197a4bdca,16,23,8,9.32
4523,eec197a4bdca,17,23,7,8.2
4524,eec197a4bdca,18,22,6,8.08
4525,eec197a4bdca,19,23,8,9.32
4526,eec197a4bdca,20,22,6,8.58
4527,eec197a4bdca,21,21,6,9.83
4528,eef041dd50aa,1,22,5,7.33
4529,eef041dd50aa,2,23,6,7.25
4530,eef041dd50aa,3,22,6,8.27
4531,eef041dd50aa,5,0,11,11.0
4532,eef041dd50aa,11,22,7,9.43
4533,eef041dd50aa,12,23,9,10.18
4534,eef041dd50aa,13,0,6,6.47
4535,eef041dd50aa,14,20,6,10.18
4536,eef041dd50aa,15,22,6,8.12
4537,eef041dd50aa,17,21,6,9.23
4538,eef041dd50aa,19,23,9,10.38
4539,eef041dd50aa,20,0,9,9.03
4540,eef041dd50aa,21,1,8,7.03
4541,eef041dd50aa,22,2,10,8.43
4542,eef041dd50aa,23,4,10,6.02
4543,eef041dd50aa,26,5,14,9.75
4544,efbfc4526d58,1,3,10,7.12
4545,efbfc4526d58,2,2,9,7.5
4546,efbfc4526d58,3,2,10,8.05
4547,efbfc4526d58,4,2,6,4.62
4548,f0482490923c,1,21,7,10.62
4549,f0482490923c,4,22,6,8.75
4550,f0482490923c,5,22,6,8.07
4551,f0482490923c,7,22,7,9.07
4552,f0482490923c,8,20,6,10.28
4553,f0482490923c,9,22,7,9.02
4554,f0482490923c,11,21,7,10.62
4555,f0482490923c,13,22,6,8.68
4556,f0482490923c,14,21,7,10.47
4557,f0482490923c,16,22,7,9.07
4558,f2c2436cf7b7,1,21,7,10.5
4559,f2c2436cf7b7,2,22,7,9.0
4560,f2c2436cf7b7,3,22,6,8.67
4561,f2c2436cf7b7,4,23,8,9.17
4562,f2c2436cf7b7,5,23,10,11.12
4563,f2c2436cf7b7,6,22,8,10.1
4564,f2c2436cf7b7,7,22,8,10.3
4565,f2c2436cf7b7,8,21,7,10.48
4566,f2c2436cf7b7,9,22,7,9.57
4567,f2c2436cf7b7,11,0,9,9.57
4568,f2c2436cf7b7,12,22,7,9.13
4569,f2c2436cf7b7,13,21,7,10.15
4570,f2c2436cf7b7,14,21,5,8.12
4571,f2c2436cf7b7,15,23,7,8.22
4572,f2c2436cf7b7,16,21,7,10.07
4573,f2c2436cf7b7,17,21,5,8.8
4574,f2c2436cf7b7,18,21,7,10.28
4575,f2c2436cf7b7,19,23,7,8.48
4576,f2c2436cf7b7,20,21,7,10.03
4577,f2c2436cf7b7,22,21,7,10.18
4578,f564985ab692,1,22,9,11.4
4579,f564985ab692,2,22,5,7.4
4580,f564985ab692,9,22,8,10.12
4581,f564985ab692,14,1,10,9.13
4582,f564985ab692,20,0,10,10.03
4583,f56824b503a0,2,21,5,8.08
4584,f56824b503a0,3,21,5,8.5
4585,f56824b503a0,4,21,5,8.18
4586,f56824b503a0,5,22,5,7.07
4587,f56824b503a0,6,1,7,6.62
4588,f56824b503a0,7,0,8,8.02
4589,f56824b503a0,10,22,6,8.07
4590,f56824b503a0,11,21,6,9.33
4591,f56824b503a0,12,23,6,7.18
4592,f56824b503a0,13,22,7,9.7
4593,f56824b503a0,14,22,7,9.15
4594,f56824b503a0,15,23,7,8.15
4595,f6d2cc003183,2,23,7,8.18
4596,f6d2cc003183,3,22,9,11.08
4597,f6d2cc003183,4,23,8,9.03
4598,f6d2cc003183,5,21,7,10.25
4599,f6d2cc003183,6,23,8,9.02
4600,f6d2cc003183,7,1,7,6.8
4601,f6d2cc003183,8,21,8,11.43
4602,f6d2cc003183,9,0,7,7.75
4603,f6d2cc003183,10,0,8,8.1
4604,f6d2cc003183,11,23,7,8.62
4605,f6d2cc003183,12,23,8,9.5
4606,f6d2cc003183,13,23,8,9.05
4607,f6d2cc003183,14,23,5,6.38
4608,f6d2cc003183,15,23,7,8.67
4609,f6d2cc003183,16,22,7,9.93
4610,f6d2cc003183,17,1,7,6.27
4611,f6d2cc003183,18,22,7,9.15
4612,f6d2cc003183,19,23,9,10.68
4613,f6d2cc003183,20,0,9,9.32
4614,f6d2cc003183,21,0,9,9.58
4615,f6d2cc003183,22,21,7,10.08
4616,f7eb179216c2,1,21,6,9.57
4617,f7eb179216c2,2,21,6,9.03
4618,f7eb179216c2,3,21,6,9.0
4619,f7eb179216c2,4,22,4,6.17
4620,f7eb179216c2,5,3,7,4.18
4621,f7eb179216c2,6,21,6,9.25
4622,f7eb179216c2,7,20,2,6.82
4623,f7eb179216c2,8,2,6,4.52
4624,f7eb179216c2,9,21,6,9.28
4625,f7eb179216c2,10,22,6,8.62
4626,f7eb179216c2,11,22,6,8.37
4627,f7eb179216c2,12,22,8,10.22
4628,f7eb179216c2,13,0,10,10.87
4629,f7eb179216c2,14,22,5,7.12
4630,f7eb179216c2,15,22,6,8.07
4631,f7eb179216c2,16,23,4,5.42
4632,f7eb179216c2,17,21,6,9.68
4633,f7eb179216c2,18,23,8,9.55
4634,f7eb179216c2,19,23,7,8.05
4635,f7eb179216c2,20,2,6,4.03
4636,f7eb179216c2,21,21,3,6.32
4637,f7eb179216c2,22,20,6,10.25
4638,f88e18cb4100,1,19,5,10.27
4639,f88e18cb4100,2,21,5,8.42
4640,f88e18cb4100,3,21,5,8.25
4641,f88e18cb4100,4,20,5,9.3
4642,f88e18cb4100,5,21,5,8.67
4643,f88e18cb4100,6,21,5,8.62
4644,f88e18cb4100,7,21,5,8.58
4645,f88e18cb4100,8,20,5,9.28
4646,f88e18cb4100,9,21,5,8.18
4647,f88e18cb4100,10,21,5,8.07
4648,f88e18cb4100,11,21,5,8.38
4649,f88e18cb4100,12,20,5,9.62
4650,f88e18cb4100,13,23,5,6.38
4651,f88e18cb4100,14,20,5,9.38
4652,f88e18cb4100,15,21,4,7.02
4653,f88e18cb4100,16,0,5,5.13
4654,f88e18cb4100,19,21,5,8.77
4655,f88e18cb4100,20,22,5,7.05
4656,f88e18cb4100,22,23,5,6.37
4657,f88e18cb4100,23,22,7,9.48
4658,f8a8da8bdd00,1,22,6,8.38
4659,f8a8da8bdd00,2,1,10,9.32
4660,f8a8da8bdd00,3,4,11,7.12
4661,f8a8da8bdd00,4,22,6,8.5
4662,f8a8da8bdd00,5,22,6,8.48
4663,f8a8da8bdd00,6,21,6,9.5
4664,f8a8da8bdd00,7,0,9,9.08
4665,f8a8da8bdd00,8,0,11,11.48
4666,f8a8da8bdd00,9,1,11,10.08
4667,f8a8da8bdd00,10,1,11,10.5
4668,f8a8da8bdd00,11,0,6,6.05
4669,f8a8da8bdd00,12,21,6,9.23
4670,f8a8da8bdd00,13,23,6,7.08
4671,f8a8da8bdd00,14,22,6,8.13
4672,f8a8da8bdd00,15,22,6,8.1
4673,f8a8da8bdd00,16,1,11,10.75
4674,f8a8da8bdd00,18,0,7,7.1
4675,f8a8da8bdd00,19,22,6,8.03
4676,f8a8da8bdd00,20,20,7,11.35
4677,f8a8da8bdd00,21,20,6,10.07
4678,f8a8da8bdd00,22,21,6,9.18
4679,f981a0805fd0,3,21,7,10.32
4680,f981a0805fd0,4,20,7,11.18
4681,fa149c3c4bde,1,23,7,8.62
4682,fa149c3c4bde,2,22,7,9.47
4683,fa149c3c4bde,4,21,7,10.12
4684,fa149c3c4bde,5,21,7,10.07
4685,fa149c3c4bde,6,22,8,10.42
4686,fa149c3c4bde,7,20,7,11.07
4687,fa149c3c4bde,9,20,7,11.38
4688,fa149c3c4bde,10,21,8,11.5
4689,fa149c3c4bde,12,20,6,10.53
4690,fa149c3c4bde,13,20,6,10.05
4691,fa149c3c4bde,14,20,5,9.75
4692,fa149c3c4bde,15,20,5,9.5
4693,fa149c3c4bde,17,21,6,9.5
4694,fa149c3c4bde,18,19,5,10.33
4695,fa149c3c4bde,19,20,6,10.15
4696,fa149c3c4bde,24,22,7,9.72
4697,fb223ed2278c,1,22,8,10.17
4698,fb223ed2278c,2,23,8,9.52
4699,fb223ed2278c,4,21,7,10.0
4700,fb223ed2278c,5,21,7,10.2
4701,fb223ed2278c,9,23,9,10.57
4702,fbf33b1a2c10,2,0,7,7.08
4703,fbf33b1a2c10,3,1,7,6.2
4704,fbf33b1a2c10,4,22,7,9.62
4705,fbf33b1a2c10,5,23,7,8.42
4706,fbf33b1a2c10,7,1,7,6.77
4707,fbf33b1a2c10,8,23,7,8.37
4708,fbf33b1a2c10,9,0,6,6.18
4709,fbf33b1a2c10,10,0,7,7.0
4710,fbf33b1a2c10,11,23,6,7.05
4711,fbf33b1a2c10,12,22,8,10.32
4712,fbf33b1a2c10,13,23,7,8.17
4713,fbf33b1a2c10,14,0,7,7.32
4714,fbf33b1a2c10,15,0,8,8.17
4715,fbf33b1a2c10,16,3,9,6.0
4716,fbf33b1a2c10,17,1,9,8.15
4717,fbf33b1a2c10,18,21,7,10.83
4718,fbf33b1a2c10,19,23,7,8.15
4719,fbf33b1a2c10,21,22,6,8.12
4720,fbf33b1a2c10,23,23,7,8.02
4721,fbf33b1a2c10,24,1,8,7.43
4722,fcca183903b7,1,21,5,8.12
4723,fcca183903b7,2,22,7,9.42
4724,fcca183903b7,3,22,7,9.38
4725,fcca183903b7,4,23,7,8.62
4726,fcca183903b7,5,22,8,10.32
4727,fcca183903b7,6,22,8,10.05
4728,fcca183903b7,7,22,6,8.5
4729,fcca183903b7,8,21,6,9.48
4730,fcca183903b7,9,22,7,9.48
4731,fcca183903b7,10,22,7,9.15
4732,fcca183903b7,11,23,7,8.05
4733,fcca183903b7,12,23,8,9.52
4734,fcca183903b7,13,22,7,9.07
4735,fcca183903b7,14,22,6,8.38
4736,fcca183903b7,15,23,7,8.0
4737,fcca183903b7,16,22,7,9.43
4738,fcca183903b7,17,22,7,9.43
4739,fcca183903b7,18,22,5,7.0
4740,fcca183903b7,19,22,6,8.12
4741,fcca183903b7,20,2,9,7.08
4742,fcca183903b7,21,22,7,9.27
4743,fcca183903b7,22,22,7,9.05
4744,fcca183903b7,23,22,7,9.07
4745,fcca183903b7,24,22,6,8.62
4746,fcca183903b7,25,23,8,9.32
4747,fcca183903b7,26,22,7,9.47
4748,fcca183903b7,27,0,7,7.07
4749,fcca183903b7,28,22,6,8.48
4750,fcca183903b7,29,22,4,6.6
4751,fcca183903b7,30,22,7,9.47
4752,fcca183903b7,31,23,8,9.23
4753,fcca183903b7,32,23,7,8.57
4754,fcca183903b7,33,22,6,8.4
4755,fcca183903b7,34,22,8,10.68
4756,fcca183903b7,35,23,9,10.57
4757,fe90110788d2,2,22,8,10.55
4758,fe90110788d2,3,22,4,6.0
4759,fe90110788d2,4,20,8,12.08
4760,fe90110788d2,5,22,7,9.57
4761,fe90110788d2,6,20,5,9.02
4762,fe90110788d2,7,23,7,8.55
4763,fe90110788d2,8,22,8,10.18
4764,fe90110788d2,9,22,8,10.08
4765,fe90110788d2,10,22,7,9.37
4766,fe90110788d2,11,21,7,10.23
4767,fe90110788d2,12,22,8,10.25
4768,fe90110788d2,13,21,8,11.7
4769,fe90110788d2,14,23,8,9.38
4770,fe90110788d2,15,21,8,11.2
4771,fe90110788d2,16,0,8,8.6
4772,fe90110788d2,17,23,8,9.07
4773,fe90110788d2,18,22,8,10.18
4774,fe90110788d2,19,21,1,4.25
4775,fe90110788d2,20,22,7,9.13
4776,fe90110788d2,21,3,8,5.07
4777,fe90110788d2,22,21,7,10.18
4778,fe90110788d2,23,22,8,10.13
4779,fe90110788d2,24,23,8,9.02
4780,fe90110788d2,25,23,7,8.13
4781,fe90110788d2,26,23,8,9.7
4782,fe90110788d2,27,22,8,10.07
4783,fe90110788d2,28,22,8,10.2
4784,fe90110788d2,29,23,8,9.07
4785,fe90110788d2,30,23,7,8.57
4786,fe90110788d2,31,23,8,9.32
4787,fe90110788d2,32,22,9,11.38
4788,fe90110788d2,33,22,4,6.38
4789,fe90110788d2,34,23,9,10.3
